brand_id,window_end_date,window_size,window_size_days,commerce_joinable,activity_enrichment_joinable,seg_active_0_7d_users,seg_active_0_7d_share,seg_active_0_7d_activity_completion_rate,seg_active_0_7d_redeem_rate,seg_active_0_7d_dormant_share,seg_active_0_7d_transactions,seg_active_0_7d_gmv_net,seg_recently_lapsed_8_14d_users,seg_recently_lapsed_8_14d_share,seg_recently_lapsed_8_14d_activity_completion_rate,seg_recently_lapsed_8_14d_redeem_rate,seg_recently_lapsed_8_14d_dormant_share,seg_recently_lapsed_8_14d_transactions,seg_recently_lapsed_8_14d_gmv_net,seg_dormant_15_30d_users,seg_dormant_15_30d_share,seg_dormant_15_30d_activity_completion_rate,seg_dormant_15_30d_redeem_rate,seg_dormant_15_30d_dormant_share,seg_dormant_15_30d_transactions,seg_dormant_15_30d_gmv_net,seg_dormant_31_60d_users,seg_dormant_31_60d_share,seg_dormant_31_60d_activity_completion_rate,seg_dormant_31_60d_redeem_rate,seg_dormant_31_60d_dormant_share,seg_dormant_31_60d_transactions,seg_dormant_31_60d_gmv_net,seg_dormant_60d_plus_users,seg_dormant_60d_plus_share,seg_dormant_60d_plus_activity_completion_rate,seg_dormant_60d_plus_redeem_rate,seg_dormant_60d_plus_dormant_share,seg_dormant_60d_plus_transactions,seg_dormant_60d_plus_gmv_net,seg_new_users_0_7d_users,seg_new_users_0_7d_share,seg_new_users_0_7d_activity_completion_rate,seg_new_users_0_7d_redeem_rate,seg_new_users_0_7d_dormant_share,seg_new_users_0_7d_transactions,seg_new_users_0_7d_gmv_net,seg_redeemers_users,seg_redeemers_share,seg_redeemers_activity_completion_rate,seg_redeemers_redeem_rate,seg_redeemers_dormant_share,seg_redeemers_transactions,seg_redeemers_gmv_net,seg_non_redeemers_users,seg_non_redeemers_share,seg_non_redeemers_activity_completion_rate,seg_non_redeemers_redeem_rate,seg_non_redeemers_dormant_share,seg_non_redeemers_transactions,seg_non_redeemers_gmv_net,seg_buyers_users,seg_buyers_share,seg_buyers_activity_completion_rate,seg_buyers_redeem_rate,seg_buyers_dormant_share,seg_buyers_transactions,seg_buyers_gmv_net,seg_repeat_buyers_users,seg_repeat_buyers_share,seg_repeat_buyers_activity_completion_rate,seg_repeat_buyers_redeem_rate,seg_repeat_buyers_dormant_share,seg_repeat_buyers_transactions,seg_repeat_buyers_gmv_net,seg_high_aov_buyers_users,seg_high_aov_buyers_share,seg_high_aov_buyers_activity_completion_rate,seg_high_aov_buyers_redeem_rate,seg_high_aov_buyers_dormant_share,seg_high_aov_buyers_transactions,seg_high_aov_buyers_gmv_net,seg_discount_sensitive_users,seg_discount_sensitive_share,seg_discount_sensitive_activity_completion_rate,seg_discount_sensitive_redeem_rate,seg_discount_sensitive_dormant_share,seg_discount_sensitive_transactions,seg_discount_sensitive_gmv_net,seg_sku_affinity_top1_users,seg_sku_affinity_top1_share,seg_sku_affinity_top1_activity_completion_rate,seg_sku_affinity_top1_redeem_rate,seg_sku_affinity_top1_dormant_share,seg_sku_affinity_top1_transactions,seg_sku_affinity_top1_gmv_net
c-vit,2024-05-26 00:00:00+00:00,30d,30.0,0.0,0.0,14.0,0.06635071090047394,0.9127358490566038,0.9033018867924528,0.0,0.0,0.0,3.0,0.014218009478672985,0.8,0.7666666666666667,0.0,0.0,0.0,10.0,0.04739336492890995,0.7666666666666667,0.7666666666666667,1.0,0.0,0.0,6.0,0.02843601895734597,0.0,0.0,1.0,0.0,0.0,148.0,0.7014218009478673,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.061611374407582936,0.9577777777777777,0.9533333333333334,0.3076923076923077,0.0,0.0,198.0,0.9383886255924171,0.08823529411764706,0.0,0.9595959595959596,121.0,9504.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c-vit,2024-06-02 00:00:00+00:00,30d,30.0,0.0,0.0,9.0,0.04245283018867924,0.8211920529801324,0.7880794701986755,0.0,0.0,0.0,7.0,0.0330188679245283,0.951310861423221,0.947565543071161,0.0,0.0,0.0,8.0,0.03773584905660377,0.8604651162790697,0.8604651162790697,1.0,0.0,0.0,8.0,0.03773584905660377,0.0,0.0,1.0,0.0,0.0,149.0,0.7028301886792453,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0660377358490566,0.944954128440367,0.9380733944954128,0.2857142857142857,0.0,0.0,198.0,0.9339622641509434,0.12,0.0,0.9696969696969697,117.0,9168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c-vit,2024-06-09 00:00:00+00:00,30d,30.0,0.0,0.0,7.0,0.03225806451612903,0.717948717948718,0.6794871794871795,0.0,0.0,0.0,5.0,0.02304147465437788,0.375,0.375,0.0,0.0,0.0,9.0,0.041474654377880185,0.9510869565217391,0.9456521739130435,1.0,0.0,0.0,9.0,0.041474654377880185,0.0,0.0,1.0,0.0,0.0,151.0,0.695852534562212,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.05069124423963134,0.9254901960784314,0.9137254901960784,0.5454545454545454,0.0,0.0,206.0,0.9493087557603687,0.043478260869565216,0.0,0.9660194174757282,118.0,8912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c-vit,2024-06-16 00:00:00+00:00,30d,30.0,0.0,0.0,8.0,0.035555555555555556,0.2903225806451613,0.25806451612903225,0.0,0.0,0.0,4.0,0.017777777777777778,0.38095238095238093,0.23809523809523808,0.0,0.0,0.0,6.0,0.02666666666666667,0.9230769230769231,0.9230769230769231,1.0,0.0,0.0,11.0,0.04888888888888889,0.0,0.0,1.0,0.0,0.0,152.0,0.6755555555555556,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.035555555555555556,0.8865979381443299,0.8762886597938144,0.625,0.0,0.0,217.0,0.9644444444444444,0.09090909090909091,0.0,0.9585253456221198,123.0,8928.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c-vit,2024-06-23 00:00:00+00:00,30d,30.0,0.0,0.0,7.0,0.03211009174311927,0.4864864864864865,0.43243243243243246,0.0,0.0,0.0,4.0,0.01834862385321101,0.0,0.0,0.0,0.0,0.0,5.0,0.022935779816513763,0.6666666666666666,0.5555555555555556,1.0,0.0,0.0,12.0,0.05504587155963303,0.0,0.0,1.0,0.0,0.0,153.0,0.7018348623853211,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.022935779816513763,0.88,0.84,0.6,0.0,0.0,213.0,0.9770642201834863,0.06666666666666667,0.0,0.9577464788732394,84.0,6352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c-vit,2024-06-30 00:00:00+00:00,30d,30.0,0.0,0.0,10.0,0.04830917874396135,0.4878048780487805,0.4634146341463415,0.0,0.0,0.0,3.0,0.014492753623188406,0.5909090909090909,0.5909090909090909,0.0,0.0,0.0,3.0,0.014492753623188406,0.2857142857142857,0.2857142857142857,1.0,0.0,0.0,10.0,0.04830917874396135,0.0,0.0,1.0,0.0,0.0,155.0,0.748792270531401,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.033816425120772944,0.85,0.85,0.14285714285714285,0.0,0.0,200.0,0.966183574879227,0.03333333333333333,0.0,0.965,58.0,4448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c-vit,2024-07-07 00:00:00+00:00,30d,30.0,0.0,0.0,12.0,0.06,0.7471264367816092,0.735632183908046,0.0,0.0,0.0,3.0,0.015,0.2222222222222222,0.1111111111111111,0.0,0.0,0.0,3.0,0.015,0.0,0.0,1.0,0.0,0.0,7.0,0.035,0.0,0.0,1.0,0.0,0.0,156.0,0.78,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.03,0.9285714285714286,0.9285714285714286,0.0,0.0,0.0,194.0,0.97,0.058823529411764705,0.0,0.9536082474226805,37.0,2928.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c-vit,2024-07-14 00:00:00+00:00,30d,30.0,0.0,0.0,9.0,0.047872340425531915,0.8348623853211009,0.8073394495412844,0.0,0.0,0.0,5.0,0.026595744680851064,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,4.0,0.02127659574468085,0.125,0.125,1.0,0.0,0.0,5.0,0.026595744680851064,0.0,0.0,1.0,0.0,0.0,158.0,0.8404255319148937,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.031914893617021274,0.9285714285714286,0.9285714285714286,0.16666666666666666,0.0,0.0,182.0,0.9680851063829787,0.09090909090909091,0.0,0.9505494505494505,10.0,1024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c-vit,2024-07-21 00:00:00+00:00,30d,30.0,0.0,0.0,7.0,0.03867403314917127,0.7560975609756098,0.7439024390243902,0.0,0.0,0.0,6.0,0.03314917127071823,0.6486486486486487,0.5945945945945946,0.0,0.0,0.0,4.0,0.022099447513812154,0.5,0.5,1.0,0.0,0.0,6.0,0.03314917127071823,0.0,0.0,1.0,0.0,0.0,158.0,0.8729281767955801,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.03314917127071823,0.9148936170212766,0.9148936170212766,0.3333333333333333,0.0,0.0,175.0,0.9668508287292817,0.0967741935483871,0.0,0.9485714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c-vit,2024-07-28 00:00:00+00:00,30d,30.0,0.0,0.0,7.0,0.03867403314917127,0.8295454545454546,0.8295454545454546,0.0,0.0,0.0,5.0,0.027624309392265192,0.07692307692307693,0.0,0.0,0.0,0.0,6.0,0.03314917127071823,0.7333333333333333,0.7,1.0,0.0,0.0,2.0,0.011049723756906077,0.0,0.0,1.0,0.0,0.0,161.0,0.8895027624309392,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.03314917127071823,0.9038461538461539,0.9038461538461539,0.3333333333333333,0.0,0.0,175.0,0.9668508287292817,0.07407407407407407,0.0,0.9542857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c-vit,2024-08-04 00:00:00+00:00,30d,30.0,0.0,0.0,14.0,0.07734806629834254,0.7431192660550459,0.7155963302752294,0.0,0.0,0.0,1.0,0.0055248618784530384,0.0,0.0,0.0,0.0,0.0,4.0,0.022099447513812154,0.0,0.0,1.0,0.0,0.0,2.0,0.011049723756906077,0.0,0.0,1.0,0.0,0.0,160.0,0.8839779005524862,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.03867403314917127,0.8586956521739131,0.8478260869565217,0.0,0.0,0.0,174.0,0.9613259668508287,0.08,0.0,0.9540229885057471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c-vit,2024-08-11 00:00:00+00:00,30d,30.0,0.0,0.0,11.0,0.06077348066298342,0.5333333333333333,0.43333333333333335,0.0,0.0,0.0,6.0,0.03314917127071823,0.803921568627451,0.7843137254901961,0.0,0.0,0.0,4.0,0.022099447513812154,0.0,0.0,1.0,0.0,0.0,2.0,0.011049723756906077,0.0,0.0,1.0,0.0,0.0,158.0,0.8729281767955801,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.04419889502762431,0.84375,0.828125,0.0,0.0,0.0,173.0,0.9558011049723757,0.14285714285714285,0.0,0.9479768786127167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c-vit,2024-08-18 00:00:00+00:00,30d,30.0,0.0,0.0,10.0,0.055248618784530384,0.7818181818181819,0.7272727272727273,0.0,0.0,0.0,7.0,0.03867403314917127,0.4,0.3333333333333333,0.0,0.0,0.0,3.0,0.016574585635359115,0.16666666666666666,0.16666666666666666,1.0,0.0,0.0,3.0,0.016574585635359115,0.0,0.0,1.0,0.0,0.0,158.0,0.8729281767955801,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.049723756906077346,0.8245614035087719,0.8070175438596491,0.1111111111111111,0.0,0.0,172.0,0.9502762430939227,0.15789473684210525,0.0,0.9476744186046512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c-vit,2024-08-25 00:00:00+00:00,30d,30.0,0.0,0.0,13.0,0.0718232044198895,0.5789473684210527,0.49122807017543857,0.0,0.0,0.0,3.0,0.016574585635359115,0.9,0.9,0.0,0.0,0.0,5.0,0.027624309392265192,0.5,0.5,1.0,0.0,0.0,2.0,0.011049723756906077,0.0,0.0,1.0,0.0,0.0,158.0,0.8729281767955801,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.049723756906077346,0.8333333333333334,0.8166666666666667,0.3333333333333333,0.0,0.0,172.0,0.9502762430939227,0.17391304347826086,0.0,0.9418604651162791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c-vit,2024-09-01 00:00:00+00:00,30d,30.0,0.0,0.0,12.0,0.06629834254143646,0.75,0.7023809523809523,0.0,0.0,0.0,4.0,0.022099447513812154,0.2,0.2,0.0,0.0,0.0,5.0,0.027624309392265192,0.4,0.4,1.0,0.0,0.0,2.0,0.011049723756906077,0.0,0.0,1.0,0.0,0.0,158.0,0.8729281767955801,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.04419889502762431,0.863013698630137,0.863013698630137,0.25,0.0,0.0,173.0,0.9558011049723757,0.15384615384615385,0.0,0.9421965317919075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c-vit,2024-09-08 00:00:00+00:00,30d,30.0,0.0,0.0,12.0,0.06629834254143646,0.6805555555555556,0.5833333333333334,0.0,0.0,0.0,3.0,0.016574585635359115,0.8095238095238095,0.8095238095238095,0.0,0.0,0.0,3.0,0.016574585635359115,0.0,0.0,1.0,0.0,0.0,5.0,0.027624309392265192,0.0,0.0,1.0,0.0,0.0,158.0,0.8729281767955801,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.027624309392265192,0.8676470588235294,0.8676470588235294,0.0,0.0,0.0,176.0,0.9723756906077348,0.2413793103448276,0.0,0.9431818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c-vit,2024-09-15 00:00:00+00:00,30d,30.0,0.0,0.0,10.0,0.055248618784530384,0.5833333333333334,0.5,0.0,0.0,0.0,4.0,0.022099447513812154,0.5833333333333334,0.4166666666666667,0.0,0.0,0.0,4.0,0.022099447513812154,0.7619047619047619,0.7619047619047619,1.0,0.0,0.0,4.0,0.022099447513812154,0.0,0.0,1.0,0.0,0.0,159.0,0.8784530386740331,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.03314917127071823,0.8225806451612904,0.8225806451612904,0.16666666666666666,0.0,0.0,175.0,0.9668508287292817,0.22580645161290322,0.0,0.9485714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c-vit,2024-09-22 00:00:00+00:00,30d,30.0,0.0,0.0,10.0,0.055248618784530384,0.5283018867924528,0.41509433962264153,0.0,0.0,0.0,3.0,0.016574585635359115,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,4.0,0.022099447513812154,0.7333333333333333,0.7333333333333333,1.0,0.0,0.0,5.0,0.027624309392265192,0.0,0.0,1.0,0.0,0.0,159.0,0.8784530386740331,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.03314917127071823,0.82,0.82,0.3333333333333333,0.0,0.0,175.0,0.9668508287292817,0.2,0.0,0.9485714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c-vit,2024-09-29 00:00:00+00:00,30d,30.0,0.0,0.0,8.0,0.04419889502762431,0.3333333333333333,0.08333333333333333,0.0,0.0,0.0,6.0,0.03314917127071823,0.5666666666666667,0.5,0.0,0.0,0.0,5.0,0.027624309392265192,0.4,0.4,1.0,0.0,0.0,3.0,0.016574585635359115,0.0,0.0,1.0,0.0,0.0,159.0,0.8784530386740331,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.03314917127071823,0.75,0.75,0.5,0.0,0.0,175.0,0.9668508287292817,0.2222222222222222,0.0,0.9371428571428572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c-vit,2024-10-06 00:00:00+00:00,30d,30.0,0.0,0.0,3.0,0.016574585635359115,0.7222222222222222,0.7222222222222222,0.0,0.0,0.0,6.0,0.03314917127071823,0.35714285714285715,0.0,0.0,0.0,0.0,9.0,0.049723756906077346,0.1875,0.125,1.0,0.0,0.0,3.0,0.016574585635359115,0.0,0.0,1.0,0.0,0.0,160.0,0.8839779005524862,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.022099447513812154,0.9375,0.9375,0.5,0.0,0.0,177.0,0.9779005524861878,0.1875,0.0,0.96045197740113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c-vit,2024-10-13 00:00:00+00:00,30d,30.0,0.0,0.0,2.0,0.011049723756906077,0.75,0.8333333333333334,0.0,0.0,0.0,2.0,0.011049723756906077,0.4444444444444444,0.4444444444444444,0.0,0.0,0.0,12.0,0.06629834254143646,0.23529411764705882,0.058823529411764705,1.0,0.0,0.0,3.0,0.016574585635359115,0.0,0.0,1.0,0.0,0.0,162.0,0.8950276243093923,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.022099447513812154,0.7777777777777778,0.8333333333333334,0.25,0.0,0.0,177.0,0.9779005524861878,0.15,0.0,0.9943502824858758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c-vit,2024-10-20 00:00:00+00:00,30d,30.0,0.0,0.0,3.0,0.016574585635359115,0.2857142857142857,0.7142857142857143,0.0,0.0,0.0,1.0,0.0055248618784530384,1.0,1.0,0.0,0.0,0.0,9.0,0.049723756906077346,0.4375,0.25,1.0,0.0,0.0,8.0,0.04419889502762431,0.0,0.0,1.0,0.0,0.0,160.0,0.8839779005524862,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.027624309392265192,0.6470588235294118,0.8235294117647058,0.2,0.0,0.0,176.0,0.9723756906077348,0.2727272727272727,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c-vit,2024-10-27 00:00:00+00:00,30d,30.0,0.0,0.0,4.0,0.022099447513812154,0.5,1.0,0.0,0.0,0.0,1.0,0.0055248618784530384,1.0,1.0,0.0,0.0,0.0,3.0,0.016574585635359115,0.6666666666666666,0.6666666666666666,1.0,0.0,0.0,13.0,0.0718232044198895,0.0,0.0,1.0,0.0,0.0,160.0,0.8839779005524862,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.03314917127071823,0.6,1.0,0.16666666666666666,0.0,0.0,175.0,0.9668508287292817,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c-vit,2024-11-03 00:00:00+00:00,30d,30.0,0.0,0.0,2.0,0.011049723756906077,0.6666666666666666,1.0,0.0,0.0,0.0,3.0,0.016574585635359115,0.16666666666666666,1.0,0.0,0.0,0.0,1.0,0.0055248618784530384,1.0,1.0,1.0,0.0,0.0,15.0,0.08287292817679558,0.0,0.0,1.0,0.0,0.0,160.0,0.8839779005524862,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.03314917127071823,0.5,1.0,0.16666666666666666,0.0,0.0,175.0,0.9668508287292817,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c-vit,2024-11-10 00:00:00+00:00,30d,30.0,0.0,0.0,4.0,0.022099447513812154,0.125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.022099447513812154,0.3333333333333333,1.0,1.0,0.0,0.0,10.0,0.055248618784530384,0.0,0.0,1.0,0.0,0.0,163.0,0.9005524861878453,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.04419889502762431,0.21428571428571427,1.0,0.5,0.0,0.0,173.0,0.9558011049723757,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c-vit,2024-11-17 00:00:00+00:00,30d,30.0,0.0,0.0,2.0,0.011049723756906077,0.125,1.0,0.0,0.0,0.0,2.0,0.011049723756906077,0.5,1.0,0.0,0.0,0.0,3.0,0.016574585635359115,0.3333333333333333,1.0,1.0,0.0,0.0,7.0,0.03867403314917127,0.0,0.0,1.0,0.0,0.0,167.0,0.9226519337016574,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.03867403314917127,0.23076923076923078,1.0,0.42857142857142855,0.0,0.0,174.0,0.9613259668508287,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
